"Strain","ColonyID","Size","MinorAxisLength","Eccentricity","MeanIntensity","Radius","Type","PlateNumber","Date"
"WT_37",109,795,24.1707918268707,0.827028785467443,0.452874385133847,15.9077452681426,3,"2","G"
"WT_37",110,721,28.0895234132034,0.542798054902827,0.465430968306476,15.1493045364635,3,"2","G"
"WT_37",111,623,28.0431913657758,0.164681120447382,0.484151043099609,14.0821539223409,3,"2","G"
"WT_37",112,551,25.8560903992209,0.317076952654096,0.480113992220444,13.2434416707768,3,"2","G"
"WT_37",113,603,22.6265115983946,0.756954351604563,0.478684807278443,13.8542723146626,3,"2","G"
"WT_37",114,481,21.1554021694448,0.725638439567631,0.475485128335719,12.3736435723033,3,"2","G"
"WT_37",115,755,30.558142018331,0.243519732365492,0.48956576145861,15.5023857540948,3,"2","G"
"WT_37",116,530,24.9062645729112,0.403317006688254,0.481892712549354,12.9886196217077,3,"2","G"
"WT_37",117,552,22.7079290019734,0.714226475435773,0.481028107138371,13.255453865238,3,"2","G"
"WT_37",118,853,27.9534050340895,0.706001478346493,0.485967284598004,16.4778133535604,3,"2","G"
"WT_37",119,894,33.6180172377753,0.13006176788392,0.488745848882296,16.8691742017299,3,"2","G"
"WT_37",120,399,21.0118187032027,0.518586619524901,0.458852485955813,11.2696781048676,3,"2","G"
"WT_37",121,672,28.4858043285146,0.327653185615251,0.477569351817049,14.6254655828629,3,"2","G"
"WT_37",122,668,28.6042007259939,0.284856982771559,0.477855023711526,14.5818724439206,3,"2","G"
"WT_37",123,342,20.7605798364536,0.23561933666778,0.47102380180309,10.4336945074531,3,"2","G"
"WT_37",124,967,34.7956105491225,0.188655077835068,0.49318220875254,17.5443911247933,3,"2","G"
"WT_37",125,1013,29.8808540875457,0.724663317712536,0.500450011458446,17.9568347629581,3,"2","G"
"WT_37",126,397,21.6410122157145,0.400513372158525,0.462419903460473,11.241397814105,3,"2","G"
"WT_37",127,706,29.3423840724505,0.299735911096888,0.48054755762354,14.9908898883874,3,"2","G"
"WT_37",128,684,28.9712940681865,0.298080959527973,0.482026926438929,14.7554722780978,3,"2","G"
"WT_37",129,585,26.8624335226802,0.25736731675918,0.506842760604071,13.6459255244017,3,"2","G"
"WT_37",130,365,20.1254198185557,0.502946258437185,0.452592719692252,10.7788268590364,3,"2","G"
"WT_37",131,604,26.7548814064848,0.388401086582074,0.492618373241361,13.8657553438321,3,"2","G"
"WT_37",132,730,30.3946132276299,0.123175079758341,0.493151098388229,15.2435631305206,3,"2","G"
"WT_37",133,606,26.7895718318085,0.376610091589249,0.480427289088985,13.8886929200475,3,"2","G"
"WT_37",134,878,33.1236261903204,0.199934217734662,0.497657064789336,16.7175380983376,3,"2","G"
"WT_37",135,460,19.6887201854737,0.754728649743762,0.453749442639431,12.1005184865998,3,"2","G"
"WT_37",136,913,31.0324252829967,0.563041833542038,0.500454650343175,17.0474903163428,3,"2","G"
"WT_37",137,677,29.123244218861,0.229752702161082,0.493404404530243,14.6797749623905,3,"2","G"
"WT_37",138,593,27.2310112203461,0.265451387438899,0.500839640675018,13.738914167684,3,"2","G"
"WT_37",139,729,29.9171279934576,0.27102565358345,0.493332653974152,15.2331187557894,3,"2","G"
"WT_37",140,888,33.4104864624401,0.166201690470429,0.4921389514338,16.8124709347319,3,"2","G"
"WT_37",141,676,29.0414900773584,0.205990493221817,0.502717886003077,14.6689291722417,3,"2","G"
"WT_37",142,1305,33.9648431999688,0.72306906830683,0.493838491092124,20.3812266919792,3,"2","G"
"WT_37",143,826,31.773011440782,0.286036602572648,0.50378617748249,16.2149303417502,3,"2","G"
"WT_37",144,954,34.347568924471,0.242453991382415,0.49835485472331,17.4260618448156,3,"2","G"
"WT_37",145,759,30.6315305527748,0.245173191939375,0.508268464944254,15.5433974282812,3,"2","G"
"WT_37",146,736,30.4677983769903,0.14597110120736,0.497483782697418,15.3060797146516,3,"2","G"
"WT_37",147,738,30.1897235826452,0.249343671638139,0.494918087947472,15.3268619098509,3,"2","G"
"WT_37",148,1105,25.9485159682713,0.919358119719779,0.471460120758459,18.7545307654734,3,"2","G"
"WT_37",149,725,30.248224981889,0.140803248972476,0.503449732940586,15.1912694493662,3,"2","G"
"WT_37",150,886,33.3187543890199,0.184164580885931,0.497209807154572,16.7935272994937,3,"2","G"
"WT_37",151,619,23.8715758272812,0.705390334293932,0.488624090924466,14.0368735674211,3,"2","G"
"WT_37",152,575,26.4211734482588,0.317345334614337,0.47748839563172,13.528790949515,3,"2","G"
"WT_37",153,596,27.3923980485091,0.173839081416231,0.483213946337524,13.7736230587866,3,"2","G"
"WT_37",154,747,27.9843165791209,0.591826508878738,0.466714017508375,15.4200351808708,3,"2","G"
"WT_37",155,917,33.9415083071716,0.169007632966186,0.502068919960406,17.0847934032149,3,"2","G"
"WT_37",156,523,23.93813521752,0.572089392062009,0.470367629516121,12.9025606169521,3,"2","G"
"WT_37",157,801,31.1993724542752,0.518963666508354,0.494467975709991,15.9676616582772,3,"2","G"
"WT_37",158,557,26.4041161625602,0.254971296351903,0.493899926539655,13.3153522899085,3,"2","G"
"WT_37",159,797,28.1996970110285,0.643378705258483,0.467963016119611,15.9277424416796,3,"2","G"
"WT_37",160,535,25.2666032409158,0.377298406786656,0.483452835248265,13.0497428751806,3,"2","G"
"WT_37",161,689,29.5129155747813,0.132916270221727,0.506375045742759,14.8093048986315,3,"2","G"
"WT_37",162,1004,31.3711324367522,0.640158544611836,0.498204776803734,17.8768880325555,3,"2","G"
"WT_37",163,800,25.912905291594,0.762627549686413,0.471433562762865,15.9576912160573,3,"2","G"
"WT_37",164,655,28.0274402895446,0.348508475088284,0.474467608002418,14.4392858358848,3,"2","G"
"WT_37",165,803,31.6003846689221,0.220846028540941,0.501334668531624,15.9875838889303,3,"2","G"
"WT_37",166,684,29.1563025280049,0.224788998731783,0.499382127273321,14.7554722780978,3,"2","G"
"WT_37",167,758,29.5048583726688,0.455154791648423,0.478205334199828,15.5331546611535,3,"2","G"
"WT_37",168,739,24.545981473622,0.781027016741049,0.489618225708629,15.3372424473835,3,"2","G"
"WT_37",169,672,27.6425628065628,0.486390161411539,0.477981097840463,14.6254655828629,3,"2","G"
"WT_37",170,805,31.8463516894817,0.154246268468617,0.509861389047071,16.0074813252414,3,"2","G"
"WT_37",171,330,15.8983152109716,0.815602776403112,0.455292119526046,10.2490127544389,3,"2","G"
"WT_37",172,669,28.1026747582843,0.389605550859928,0.480084769870637,14.5927829373617,3,"2","G"
"WT_37",173,616,26.2083821466581,0.510651226855158,0.478228441036088,14.0028172125903,3,"2","G"
"WT_37",174,520,25.3006556946776,0.300600069593285,0.486659935365376,12.8655019651614,3,"2","G"
"WT_37",175,757,29.6106661135788,0.444404058039665,0.477619367920142,15.5229051353517,3,"2","G"
"WT_37",176,699,28.2520981902039,0.533546193044326,0.493986562390875,14.9163873120293,3,"2","G"
"WT_37",177,655,28.0729985718991,0.344214451582734,0.484058459978372,14.4392858358848,3,"2","G"
"WT_37",178,910,33.344504328667,0.285699294447815,0.538681596999128,17.0194593459149,3,"2","G"
"WT_37",179,580,25.6492843390945,0.493132677133295,0.471868542557213,13.5874844613195,3,"2","G"
"WT_37",180,749,30.6422936805051,0.184134234638328,0.497268482397762,15.4406639997009,3,"2","G"
"WT_37",181,594,26.8534677653691,0.309320192589607,0.503433688622033,13.7504935327126,3,"2","G"
"WT_37",182,525,24.9858737164438,0.372491568899571,0.479371869870994,12.927207364566,3,"2","G"
"WT_37",183,557,26.2701116375241,0.26899282227005,0.46738504297155,13.3153522899085,3,"2","G"
"WT_37",184,665,28.86349829625,0.189941358089017,0.503628328795704,14.5490918724235,3,"2","G"
"WT_37",185,461,22.2086266231206,0.565336499511497,0.470349052664342,12.1136640836176,3,"2","G"
"WT_37",186,1290,38.7019118351545,0.487186717597227,0.459127831063122,20.263754666327,3,"2","G"
"WT_37",187,683,29.222120785469,0.197502712944075,0.516773049538762,14.744682168956,3,"2","G"
"WT_37",188,810,31.894814203819,0.173365839533936,0.503871731694382,16.0571170453749,3,"2","G"
"WT_37",189,754,27.3257470128954,0.654214086448699,0.473489420577899,15.4921158717129,3,"2","G"
"WT_37",190,1030,29.3091691461611,0.758830211490775,0.498183014171112,18.1068821935005,3,"2","G"
"WT_37",191,657,28.0109543313843,0.357456060787445,0.476745131664444,14.4613137447035,3,"2","G"
"WT_37",192,551,25.4441896566311,0.431910298370402,0.475353479972321,13.2434416707768,3,"2","G"
"WT_37",193,979,30.3455047694133,0.679338057123603,0.512954825083872,17.6529141666165,3,"2","G"
"WT_37",194,469,20.2044383115357,0.73796987939042,0.466973245790648,12.2183197134548,3,"2","G"
"WT_37",195,855,32.9309344906902,0.107741556522897,0.494590304654009,16.4971195269702,3,"2","G"
"WT_37",196,738,30.3282292844578,0.211014402548304,0.501007900628653,15.3268619098509,3,"2","G"
"WT_37",197,620,25.4324111960339,0.613497128437392,0.477146158090698,14.0482073388013,3,"2","G"
"WT_37",198,391,21.6245409908325,0.373927648136626,0.488054842786437,11.1561268143501,3,"2","G"
"WT_37",199,702,29.5819488395303,0.212544472395636,0.517531610562114,14.9483624555006,3,"2","G"
"WT_37",200,578,26.4946412572744,0.306699585808381,0.502352549310064,13.5640375336487,3,"2","G"
"WT_37",201,709,25.2669377509553,0.715037112964786,0.484566643120048,15.02270645737,3,"2","G"
"WT_37",202,752,30.6884247888491,0.18746232824027,0.498500690131366,15.4715556557901,3,"2","G"
"WT_37",203,464,21.6117101118721,0.654641086669972,0.474250407767043,12.153015559493,3,"2","G"
"WT_37",204,861,29.0833836006852,0.640051674220348,0.475404627289815,16.5549029596746,3,"2","G"
"WT_37",205,849,32.7391675881004,0.139853095517218,0.50230282356516,16.4391329871754,3,"2","G"
"WT_37",206,437,18.0035840288051,0.814527491132887,0.505202084524397,11.7941265154447,3,"2","G"
"WT_37",207,798,26.7417608059079,0.741741975852874,0.482746444345459,15.9377316194829,3,"2","G"
"WT_37",208,698,29.7205144184382,0.128068945439041,0.505908652865725,14.9057136882568,3,"2","G"
"WT_37",209,668,28.3384864081588,0.33968440294181,0.481259112016049,14.5818724439206,3,"2","G"
"WT_37",210,1002,34.4897453435548,0.366376502411302,0.500051096243281,17.8590734909781,3,"2","G"
"WT_37",211,810,25.9299483660575,0.762380115040996,0.486284264672397,16.0571170453749,3,"2","G"
"WT_37",212,826,32.028528481561,0.225122999481011,0.502014271681198,16.2149303417502,3,"2","G"
"WT_37",213,404,22.1385906412503,0.328645048244638,0.48402838686173,11.3400702827739,3,"2","G"
"WT_37",214,577,25.9887956574602,0.41952919102434,0.478753341285299,13.5522988576864,3,"2","G"
"WT_37",215,892,32.1220362714836,0.42681764000393,0.523216084051081,16.8502943142232,3,"2","G"
"WT_37",216,874,33.2190212916328,0.137029505013132,0.499048817841556,16.6794136744861,3,"2","G"
"WT_37",217,826,32.173273960785,0.185010435838181,0.494884126613252,16.2149303417502,3,"2","G"
"WT_37",218,724,23.6152036384086,0.805716249413738,0.417081332490529,15.1807890966532,3,"2","G"
"WT_37",219,462,23.9470691077454,0.262249631252302,0.496861232555787,12.1267954306532,3,"2","G"
"WT_37",220,529,24.8918425564194,0.429171120898788,0.484244090074057,12.9763604215984,3,"2","G"
"WT_37",221,598,23.6528496755592,0.6914485657874,0.474805294387215,13.7967138093789,3,"2","G"
"WT_37",222,976,28.7354431690343,0.762229264475898,0.485714568260763,17.6258460482151,3,"2","G"
"WT_37",223,570,25.9850043375805,0.407642084845295,0.486943075668002,13.4698416889272,3,"2","G"
"WT_37",224,383,20.3515221013555,0.57357302846374,0.484210591054964,11.0414078091696,3,"2","G"
"WT_37",225,548,25.211642444687,0.426250397579634,0.47729391895759,13.2073395363607,3,"2","G"
"WT_37",226,868,33.0296828798265,0.166858129497193,0.503012186717236,16.6220630851748,3,"2","G"
"WT_37",227,761,28.5880559400276,0.542623268956855,0.497856097624758,15.5638627398813,3,"2","G"
"WT_37",228,781,30.6473661752956,0.340003877059112,0.483364708791953,15.7670549282211,3,"2","G"
"WT_37",229,571,26.2577965223256,0.330484823811628,0.489428590927208,13.4816521617695,3,"2","G"
"WT_37",230,885,27.7676292290467,0.733500160192283,0.508590130671149,16.7840474639657,3,"2","G"
"WT_37",231,638,28.0633400466043,0.263031501295362,0.483864943137223,14.2506739274063,3,"2","G"
"WT_37",232,633,28.3082388463709,0.125658884594712,0.50493831832659,14.1947228910726,3,"2","G"
"WT_37",233,805,31.7491327850636,0.188088855114832,0.508377140043493,16.0074813252414,3,"2","G"
"WT_37",234,765,30.7659480245827,0.242385474037876,0.506685997430942,15.6047128435803,3,"2","G"
"WT_37",235,692,29.5453054471806,0.186519243332764,0.493181049555815,14.8415107465239,3,"2","G"
"WT_37",236,333,20.0155866758204,0.38429652836925,0.426966272209601,10.2954937763665,3,"2","G"
"WT_37",237,325,19.5240620769193,0.501898229752354,0.426453680958526,10.1710723628205,3,"2","G"
"WT_37",238,559,26.5133544598795,0.219131373441494,0.487943807557095,13.3392363490846,3,"2","G"
"WT_37",239,430,19.0956291001179,0.773412620398503,0.381469858629761,11.6992842113964,3,"2","G"
"WT_37",240,746,30.7029963106096,0.133812236019619,0.530589207735721,15.4097104156148,3,"2","G"
"WT_37",241,726,29.264643763715,0.404943026857998,0.474312718657258,15.2017425767388,3,"2","G"
"WT_37",242,696,29.7290569995273,0.0953279848729586,0.520372618040518,14.8843434784312,3,"2","G"
"WT_37",243,654,25.8529569414897,0.614802427734201,0.414287881059827,14.4282592700644,3,"2","G"
"WT_37",244,572,25.9446663204155,0.404787379804368,0.500193835965815,13.4934522972117,3,"2","G"
"WT_37",245,678,27.9019490353083,0.453964572092711,0.478200546034428,14.6906127453081,3,"2","G"
"WT_37",246,857,32.8412300063166,0.161183898967949,0.510596897934941,16.5164031332342,3,"2","G"
"WT_37",247,824,32.2041965295289,0.161219010459542,0.526185163309205,16.195287778099,3,"2","G"
"WT_37",248,665,28.5816013210234,0.277156917864605,0.49232183057919,14.5490918724235,3,"2","G"
"WT_37",249,910,33.6874349410116,0.206714474671001,0.502907325144493,17.0194593459149,3,"2","G"
"WT_37",250,1021,32.4976625605658,0.695089625356828,0.413214405339864,18.0276008884613,3,"2","G"
"WT_37",251,778,31.2654123982779,0.171995690653393,0.512894356764207,15.7367433559485,3,"2","G"
"WT_37",252,564,19.9936224546772,0.83440079206679,0.492928043968867,13.398760233979,3,"2","G"
"WT_37",253,891,33.4135635353062,0.183233220937212,0.502864674987127,16.840846433293,3,"2","G"
"WT_37",254,650,27.1991091810398,0.472395456227722,0.420328038637434,14.384068479379,3,"2","G"
"WT_37",255,1386,35.2866525058862,0.712967244488463,0.499143091553545,21.0042258188854,3,"2","G"
"WT_37",256,757,30.7357733947353,0.205018674248629,0.523481374816626,15.5229051353517,3,"2","G"
"WT_37",257,1012,34.8928004259537,0.392739353269963,0.531601232304669,17.9479693786789,3,"2","G"
"WT_37",258,504,24.8096257864494,0.324670032403387,0.447246074915736,12.6660247369343,3,"2","G"
"WT_37",259,663,22.2907942534444,0.817834483064572,0.38782767912239,14.5271970641226,3,"2","G"
"WT_37",260,780,31.3837412506948,0.139923263572121,0.518058200435979,15.7569575497098,3,"2","G"
"WT_37",261,561,24.4829129787174,0.565245785069759,0.466609712498527,13.3630777199381,3,"2","G"
"WT_37",262,908,30.5547398674127,0.763781100811821,0.48637958285184,17.0007463558187,3,"2","G"
"WT_37",263,527,25.4971079154306,0.26063344925698,0.446964496555706,12.9518072105347,3,"2","G"
"WT_37",264,360,15.2210615535659,0.864120290312199,0.452409921387396,10.7047446969166,3,"2","G"
"WT_37",265,616,22.648014817063,0.763066709427107,0.449650559732445,14.0028172125903,3,"2","G"
"WT_37",266,517,21.2926527309165,0.742418742820302,0.437949939068654,12.8283362583392,3,"2","G"
"WT_37",267,425,15.434541008942,0.898649444810873,0.461900429924671,11.6310662292032,3,"2","G"
"WT_37",1,1303,39.7525244941533,0.354512241054295,0.543305530918987,20.3656029053274,3,"3","G"
"WT_37",2,2115,41.2271116570607,0.782817289885316,0.539166855576066,25.9465876230135,3,"3","G"
"WT_37",3,790,28.7825058230588,0.594453622892118,0.516996399349419,15.8576420089872,3,"3","G"
"WT_37",4,681,26.3459466618791,0.622164373430019,0.51192153290292,14.7230782274347,3,"3","G"
"WT_37",5,873,33.0208628475609,0.213415131052417,0.510515160457741,16.6698689448492,3,"3","G"
"WT_37",6,1122,36.5004684747582,0.367656982536668,0.534557501896243,18.8982457465822,3,"3","G"
"WT_37",7,1244,37.7945388452877,0.436087070051635,0.544862810595895,19.8991833604456,3,"3","G"
"WT_37",8,803,31.3217175153789,0.298281374305564,0.517098374721008,15.9875838889303,3,"3","G"
"WT_37",9,731,29.8935399990709,0.29918168208527,0.510331490404573,15.254000354017,3,"3","G"
"WT_37",10,1112,35.244786044899,0.481869297582982,0.530791473453986,18.8138404754685,3,"3","G"
"WT_37",11,782,31.4451717898131,0.17697509820526,0.51687129969937,15.7771458444081,3,"3","G"
"WT_37",12,877,28.5185195608903,0.717057400236257,0.525742308088722,16.7080151479218,3,"3","G"
"WT_37",13,759,30.1889516894812,0.33742400627865,0.526203693519633,15.5433974282812,3,"3","G"
"WT_37",14,825,27.6176332533698,0.726808612671847,0.531033530159018,16.2051120360714,3,"3","G"
"WT_37",15,719,29.3898222987487,0.354516959273768,0.514931529877862,15.1282784270434,3,"3","G"
"WT_37",16,1092,36.7093346671307,0.251715242761625,0.529148311302279,18.6438836005994,3,"3","G"
"WT_37",17,691,28.3182277639877,0.422862712028895,0.527880428172597,14.8307832346441,3,"3","G"
"WT_37",18,909,33.4421115623281,0.263106237573397,0.52414359934014,17.0101054241608,3,"3","G"
"WT_37",19,707,29.3459509355166,0.296994828645263,0.524419109232361,15.0015029091068,3,"3","G"
"WT_37",20,582,25.1802313356615,0.531832532705578,0.521157952530844,13.6108909979827,3,"3","G"
"WT_37",21,1193,36.7421420250117,0.461250551690512,0.540243570037735,19.4870134760887,3,"3","G"
"WT_37",22,766,30.0456888333798,0.381660196674695,0.525451889139993,15.6149086714199,3,"3","G"
"WT_37",23,414,22.3379041009555,0.441504056590063,0.468652008595199,11.4795597859887,3,"3","G"
"WT_37",24,486,23.7170163406368,0.444844963073835,0.526426966279419,12.4377893809681,3,"3","G"
"WT_37",25,857,32.4709505702019,0.262121658918658,0.524315423312051,16.5164031332342,3,"3","G"
"WT_37",26,583,26.5559071687243,0.342821499443023,0.529369757548379,13.6225791847634,3,"3","G"
"WT_37",27,1070,36.8427118998742,0.0990913598907885,0.532816201839988,18.4551233595621,3,"3","G"
"WT_37",28,442,21.1977103493032,0.65034795741858,0.470307878080478,11.8614067333194,3,"3","G"
"WT_37",29,581,26.96479446144,0.194608030942088,0.529354596946324,13.5991927654836,3,"3","G"
"WT_37",30,735,30.2769621442364,0.207962961572785,0.531390339031518,15.2956780282891,3,"3","G"
"WT_37",31,500,23.1782944431317,0.593142584397316,0.516013074142189,12.6156626101008,3,"3","G"
"WT_37",32,541,24.8172851640597,0.458774487900564,0.522727812581984,13.1227149792042,3,"3","G"
"WT_37",33,1407,40.1560737007211,0.822710773157118,0.60699576676224,21.1627505268241,3,"3","G"
"WT_37",34,710,28.9856868535536,0.373632882675038,0.525345116538941,15.0332970166391,3,"3","G"
"WT_37",35,554,24.4499106030956,0.555892201157772,0.51762331961644,13.2794456565709,3,"3","G"
"WT_37",36,488,22.0553663620833,0.660118154452152,0.517065208601422,12.463355264843,3,"3","G"
"WT_37",37,1020,35.6736117900854,0.205041251541924,0.538538281425792,18.0187703217358,3,"3","G"
"WT_37",38,825,31.9032303277904,0.253159975552321,0.532026196896172,16.2051120360714,3,"3","G"
